,cds_length,dnase_gene,dnase_cds,H3k4me1_gene,H3k4me3_gene,H3k27ac_gene,H3k4me1_cds,H3k4me3_cds,H3k27ac_cds,lamin_gene,repli_gene,nsome_gene,nsome_cds,transcription_gene,repeat_gene,repeat_cds,recomb_gene,AAA_freq,AAC_freq,AAG_freq,AAT_freq,ACA_freq,ACC_freq,ACG_freq,ACT_freq,AGA_freq,AGC_freq,AGG_freq,AGT_freq,ATA_freq,ATC_freq,ATG_freq,ATT_freq,CAA_freq,CAC_freq,CAG_freq,CAT_freq,CCA_freq,CCC_freq,CCG_freq,CCT_freq,CGA_freq,CGC_freq,CGG_freq,CGT_freq,CTA_freq,CTC_freq,CTG_freq,CTT_freq,GAA_freq,GAC_freq,GAG_freq,GAT_freq,GCA_freq,GCC_freq,GCG_freq,GCT_freq,GGA_freq,GGC_freq,GGG_freq,GGT_freq,GTA_freq,GTC_freq,GTG_freq,GTT_freq,TAA_freq,TAC_freq,TAG_freq,TAT_freq,TCA_freq,TCC_freq,TCG_freq,TCT_freq,TGA_freq,TGC_freq,TGG_freq,TGT_freq,TTA_freq,TTC_freq,TTG_freq
PC 5,0.053881437599955784,0.055017495345963466,0.04336843464950377,0.09853446139933691,0.09860298952978991,0.0915857954992928,0.09008586588037937,0.09056382335747362,0.08689069664891536,0.002020793507706481,-0.02453481015005199,-0.0450250650007712,-0.05666983125947658,0.011070157434980922,-0.037197654206319784,0.052065079229348415,0.026570100269091387,0.06230290954922816,0.1765418851474528,0.0035537087126228176,0.037633610571527726,0.16655329523305737,0.2149294304710047,0.05499882868444076,0.06233964523265341,-0.005895594199691673,0.09209344747159724,-0.1712660180988286,-0.007028391115660951,0.030695650023193372,0.0883269421388404,-0.0863896144731332,-0.011121806431020514,0.19167314638612185,0.23259031870920274,0.07392772410916099,0.06842038827856485,0.2048744168586716,0.11911325926812862,0.0703391919116506,0.0504281385376406,0.05177571373530645,0.08233575977120461,0.016228339166405942,-0.009142920502070644,0.09793193737137261,0.1291088341447643,-0.15307478063962418,0.009776673988465065,-0.021216110398342956,-0.020163029704082715,-0.16556824675630494,-0.13139184258661846,0.05713938657599745,0.0559842371536946,0.016054747546652797,-0.13452828797410787,-0.2513251031520743,-0.06439632245748249,-0.13918841880329447,-0.2651286863779867,0.00643551151974315,-0.0087029432993729,-0.2575379576391919,-0.08998928685139075,0.04842362295476518,0.132665249526849,-0.006791236052850453,-0.01785085255531126,0.11692856585451074,0.12182235908153227,0.03728620681604878,-0.0010909633830252512,-0.13151888118068558,-0.08102527930907986,-0.3452078975339641,-0.1284058912202357,0.018298295578160217,0.05905975129758587,-0.13634694720403545
PC 64,-0.004874134805965463,0.03571551683108751,-0.03144445595526355,0.4699768462771776,-0.5451104158126431,0.15657038830562292,-0.4160684051982124,0.49609557971559215,-0.14878110278804446,0.006413394545922851,-0.002809969746009414,-0.06504217325805207,0.07393862012821874,0.0009304341986377807,-0.0025705570910128372,0.00010402326029385067,-0.003544534649140202,0.014326239573507094,-0.005256956092458215,0.009032069640453125,-0.01924817500380563,-0.005856131107740824,0.0050068601292078685,0.003533316513227913,0.00047796364588720275,-0.01875683502447878,0.004489069807617041,0.011210383259502132,9.859617212296112e-05,0.016090987714246552,0.00846623423495095,-0.00022447435762205925,0.01796714480693365,0.0010596223046583245,0.005204938809368429,-0.0012940608601128695,-0.004887077739431027,-0.00040372861612883795,0.0021339976362208125,0.013340014435257888,0.0027411724602177806,-0.0006979799215252481,-0.012843102300705476,0.004601493084009672,0.0016942283340716235,-0.005074734037069935,-0.0025781026416878683,0.017153680862547073,-0.0071064241483878715,-0.00468316417863875,-0.0033282733519566787,0.004124572527200082,-0.010190214748375365,-0.0030511386083565545,0.010086153071478733,-0.01711832306102186,0.0013673071121984987,0.002605455289228122,0.006395555923453866,-0.0037896457536553685,0.00370855619592754,-0.004786297200810252,-0.004656295836412756,0.005770989809144974,-0.007328554890768727,0.009354472088768051,-0.001261872601803972,0.004299572530444882,-0.0021606678549507055,0.004438903953512848,-0.002728731053109114,0.0007437926129949882,0.0033904881941242276,0.0006956021236635412,-0.007334645871239165,-0.009115532156427894,-0.009739424270482657,-0.005288700492944614,0.004831327405894849,0.01127063521525793
PC 2,-0.013216137582566645,-0.046549541497877864,-0.04150721666080534,-0.0935457443092566,-0.10953608077128008,-0.09343876472302093,-0.08526310880688445,-0.10401929032122384,-0.09136083090323123,0.07058618210171255,-0.05348098695059737,0.08439146959160182,0.08332176121303567,-0.028003763430973296,0.008000560313786516,-0.006784435923072721,-0.0005195841360114596,-0.13957309532202788,-0.08268665093467707,-0.23511425103381065,-0.054661301310152885,-0.03799182516945333,0.08295119849490988,-0.07123816850403027,0.0757622361599019,-0.22483424531237667,-0.1145082544449253,-0.18305744189872122,-0.05317118057538982,-0.026155950734263224,0.10981792424532293,-0.014111489244852058,0.015313203569182516,-0.10024808294395879,0.11852426853845693,-0.06703820880940556,0.16982269700306002,0.07697776053148819,0.04676398264702337,-0.04683216511195664,0.20610766513032353,-0.13832183600910736,-0.04269608114651367,-0.07588968877810616,0.028967843266561565,0.1008485115378051,0.18996594211584417,0.16401888042701337,0.1971458416592078,-0.2018709428900944,-0.07569484362453031,-0.21992237160157058,-0.07545073427227741,-0.08824869139982029,0.02225853665542912,-0.08196562925994734,0.10649614774926638,-0.19653961510690549,-0.013271365862509533,-0.01334038317369512,0.08545346249641068,-6.996391564374513e-05,0.14311853901763685,0.10669869730907795,0.05014415983515873,-0.06231158344251826,0.09769531058679336,-0.04290734841177243,0.05506469281721532,0.1106496054728029,0.18965542031740917,-0.018074513446489512,0.24354554348035165,-0.07509080602159071,0.14742547979675755,0.11989837295231888,0.1961877490104653,0.0011769033596402297,0.1781048021463916,0.06967410373932137
PC 41,-0.01708038812323944,0.0014949385179363478,-0.037483115175422396,0.025943867443942475,0.006704968879382989,0.0012155943081030157,0.02673862419750584,-0.018513680966742732,-0.013595846811162864,0.05659689201138196,0.09233130151279005,-0.031289523367029115,-0.019926845606746374,-0.030188665084487774,-0.008425519742468654,0.033100999897131195,0.027949697569499443,-0.10020032156211534,0.006344716137881276,0.00896781182503939,-0.07279997318972713,0.05380442262869087,-0.10279692790016198,0.045086329330703154,-0.032510988964724034,-0.15668055013383955,0.3116551228455642,0.07974338221874164,-0.18454901122146092,-0.0277507603236556,-0.1478518787055188,-0.05112356212609631,0.05283479491866606,0.2942465642964913,-0.0006514091969943778,-0.2206602008930836,0.04210733802995538,0.0017769897478739707,0.023223691434956506,0.05567138619955476,0.006654310144467233,-0.24989977515537923,0.054355226359853036,-0.03359769656258637,0.34087756888607645,-0.0038182065405536827,0.13167093554499976,-0.04368445276467886,-0.05156507386862236,-0.1657209112464849,-0.021025938503451927,0.1293105970608867,0.016669436578426233,-0.13451954425007318,0.07505183344613486,0.06644160944104703,0.07822590574535473,0.04896435488587292,0.0009532930973335518,-0.15005777567368894,-0.04857252711643992,0.11749328408117872,-0.057302996440971504,0.03686009851660654,0.033992661004840635,-0.12274522406611611,-0.03201513060458619,0.2791750768636468,0.0032961723010243374,0.1473079418048511,0.046162251108375345,-0.25473553152155237,-0.06229623851418734,0.23727780957138384,-0.18374612552202313,-0.0179816191929708,0.06684913835257081,-0.010132475376941869,-0.023703455932791384,0.06814912258349427
PC 58,-0.014547715959141162,-0.0413347607270156,0.022683923460820873,-0.04715594715377459,-0.037107752323615184,-0.00675870143019229,0.042100970574298374,-0.00810942269713362,0.05362828723272605,-0.003905939017898555,0.01169040264224655,-0.2618632747956643,0.34423658988381467,0.003709007440379497,-0.008556254287035447,0.000831640955567578,0.01434994072710652,-0.10086130067376556,-0.010725274969880016,0.0023255192476817135,0.07382757669433906,-0.03789973907157017,-0.018887937551163983,0.09036398358378073,-0.02676894734968946,0.008454395930516584,0.010635757773897636,0.029729547714064174,-0.019163636999820044,-0.0813302660666061,-0.015390156213122362,-0.00523237222518734,0.05134181948812444,0.009443266303105831,0.005984086027520572,0.0025995717463045895,0.004938275086260074,0.05878042597068539,-0.3240811435973795,0.17230482721304335,0.05634907165410613,-0.039784648583712376,0.4466691573667262,-0.3586249062352088,-0.06722003803686721,0.017038505871321385,0.010510381090207827,0.0018047004988614047,-0.005237959407039278,-0.0037249805817541823,0.010461031482293687,0.017541449898754252,-0.04590102116653755,0.012236459269510495,0.19800100928102893,-0.11096005369040449,-0.00126943525166324,-0.036101513390028206,-0.25113080076964495,0.3407581858026484,-0.000506105202798833,-0.01846197897543474,-0.006533508662681854,0.004325642597825714,-0.020168563603402592,0.09912881370024247,-0.019629250659265414,-0.023103035686755327,-0.005777392931062862,-0.02682404885162633,0.03328156202040881,0.02941718834844828,-0.0331708064866733,0.04277214785001267,-0.07429630086566488,0.0043298082641505045,0.028997856151679616,0.1449060147653186,-0.004927407447211846,-0.0940851508751612
PC 27,0.0531008510525094,0.13945586731838547,0.2015242252583338,-0.16932345119923925,0.03105814053024,0.07073195299304548,-0.18723436264694507,0.04786384845055637,0.09165082465077073,-0.12044003113285053,0.00782636201270516,-0.09181028192175353,-0.07263316036014514,-0.08509270513091446,0.014050456704009465,0.014102929052387421,0.011476908467218383,-0.04228172891104762,0.042211789273411335,0.029477764891495964,-0.015391327974334682,-0.060881847034459535,-0.19637155870448825,-0.06745365029107901,0.1820394038654483,-0.12857805356967233,0.0766245030506596,0.02359054391639695,0.05107815536962794,-0.05700675903308686,0.10385753407436923,-0.05655301894072362,-0.017523173893557092,0.21201008370751537,-0.4030816512656315,0.021676498771104898,0.13419606927451036,0.08778319405906768,0.11784247936122413,0.06488634319346001,-0.06631419091455071,0.07542119472176552,-0.017012657655871267,0.05469103936931146,-0.22767707135074433,-0.015359946522375018,-0.11822562016020632,0.011261845514138072,0.005931968630364763,-0.0675561959965865,0.08624399916592738,0.029701597871926735,-0.0924719260226996,-0.009494255917184433,0.07657718257042806,0.02633882280039529,-0.14137390157579421,-0.06332723032261137,0.0244042708457734,0.04138121738083962,0.0066591380848120205,-0.055601650518989576,0.01824135982176988,0.10436098316820044,0.05707812695579687,-0.03434336122853724,0.1976850735542582,-0.305207519055009,-0.028554973762784347,-0.06265019944708308,0.14980406318599632,-0.2131795659056633,0.012804043161610809,0.13703099516708644,-0.07182993524095382,-0.11527665832180681,0.2130582598214778,-0.009078996513968263,0.008892292952064382,0.026076696890783815
PC 18,0.5305212450786438,-0.0628083901740567,-0.08813749366797477,-0.0040329595834106315,-0.017120108647788956,0.13920934600778803,-0.015669184365683986,-0.0319923522620571,0.1528378247788367,-0.014735415796058002,-0.09164865693329335,-0.13235672932269066,-0.09813643554831071,-0.2519589032909788,-0.15171677601766886,-0.013535136799672054,-0.5710172661789256,0.02410225083239674,0.012551628471075965,-0.014133111509251409,0.019797158569372864,0.04442505480921727,-0.06663365851931136,-0.01856934489628033,0.04944093478726448,0.02606465233441496,-0.06260765664630372,0.027958114529701233,-0.045496514572642144,0.016233489706681703,0.12464473263671164,-0.013418781459564488,-0.050992880645927455,-0.02905512708391074,0.028010549522955883,-0.07253124616274209,0.07985814457193088,-0.11036862985480433,-0.04433822343927718,-0.000934494290610984,0.020118961459122696,-0.025889585063599306,0.018129763356649994,0.008992760374001497,0.018416485986671005,0.036128460363689725,0.11390321808357641,0.07067743028479585,-0.091302820279201,0.019290112702709167,-0.01652473809638021,0.03657958872664719,0.03492285070065354,-0.06219192375096258,0.004239514013278713,0.021565906881610464,0.043220159852920825,-0.004025785592401222,0.02348680261328977,0.02273804656737384,0.020275677207004163,-0.06816194687405962,0.08633121115824086,0.06290263953324382,-0.16992798006768484,0.004731385186516148,-0.024726144426247057,0.012776191294130856,-0.04243469272445622,0.1360592393842306,-0.056502424184138644,0.02564534389659647,0.059109193376562494,0.06266944675784634,0.0265949353383549,0.003954574041968292,-0.032004446641232205,-0.04794264755835959,-0.13033757901588738,-0.10643750792474045
PC 50,0.024009228495023276,0.0423300688753594,0.05834205042879702,-0.005139534355102338,-0.02246522843894956,0.01315973146977957,-0.002454191328537636,0.0013869697430824689,0.02273976682794826,-0.003254432465705337,-0.0048328601530200355,-0.031499059317739,0.01790309323468552,-0.018705204854294083,0.08507342818875827,-0.12281795365126896,-0.0008466968835330151,-0.06962832518972284,-0.06368300904628485,-0.14460062866695642,0.06893665165747388,-0.008320165548240305,0.13047358634962866,-0.18312962277007774,0.003650880063170159,0.3899510794721579,-0.18590909256922927,-0.04838209889678491,-0.07377551241040733,0.07131715870926159,0.06495485327818651,0.04012269651572087,0.018508440961220767,0.13333729175127346,-0.029870883278127987,0.05471444927346371,-0.1529108322685623,0.020071336024845093,-0.1806793051208765,-0.03016632162106135,-0.026178938605628282,0.027592316249455188,-0.044054288781741086,-0.05744886091871731,0.16940188208437199,-0.09972808192056125,0.019818627816061803,0.028288533251607545,-0.03199460749936889,-0.08040260314768424,0.06954626229815761,0.32583378133624535,-0.1883291224146293,0.03147535799013898,-0.14003087317486096,0.1056682682759786,0.01458274698804576,-0.34145368513181495,0.23255131858018507,0.05915049435901812,-0.11651658761672917,-0.04202387395057906,-0.004468070101759675,0.007877453625239367,0.04610346383049535,-0.21471389422134962,0.014907778367029278,0.004266494781603521,0.26755595054666204,-0.014971671155604466,0.10305581911821224,-0.0735599260618741,-0.007316768049552377,-0.05002208852688036,-0.1257940830013541,0.08359048140443945,0.05771943725966655,0.09877183345339566,-0.03691567002405331,-0.030323377491828188
PC 10,-0.12494915315420427,0.0011634793653315517,-0.01674950035437757,0.009689640636800695,-0.03247846865696884,0.002060389632358356,0.013191109532920076,-0.032650005684949135,0.004374335158142971,-0.04319440143200934,0.0105107249620012,0.023530279775103358,0.02519531375640908,0.09324862393154362,0.08759006367478017,-0.08777957151506074,0.03535481582772848,0.07885779131495252,0.03882267821006391,0.15653097979563968,0.0059775505141288765,-0.105413975849669,-0.042487317724614754,0.0392133639595266,-0.0005972196211426056,0.10603203683589568,-0.06428872087354442,-0.1748116113399346,-0.08740283096213872,-0.08249436054832882,0.12714784716348787,0.11044822706401394,-0.02900798478663273,0.11154331049553338,-0.1083198034053294,-0.17514792686110103,0.0006124286132256936,-0.028807407171706247,-0.05858589650832618,0.0017709839716978275,0.023294504009448415,0.06835048077877688,0.043771252268249246,-0.07974741788904259,0.10824826972248941,-0.1437171570201537,0.054890326124792645,0.236920263600892,-0.03415567124288058,0.11438916477210949,0.13512218203173457,-0.06879209410319244,0.16534430519453508,-0.05018414956289912,0.0033838178802339165,-0.010001469173422938,0.20403854656122036,-0.15736135175934327,-0.11959454734503083,-0.22878773024513108,-0.2648516166478617,-0.18964976242279538,0.027693237097519537,0.005678211092669769,-0.06985461509797017,-0.03561707381368824,-0.2348982411558664,-0.1283480949159008,-0.09940070608702171,-0.028706518779390663,0.029510485882155393,0.10392169182772874,0.049677491250858415,0.29299772402277047,0.31174518585807065,-0.2118238497650693,0.04574459907062358,-0.09007261111999157,-0.06447943955682921,0.02657444038381021
PC 28,0.10123457761931075,0.0028676560685362146,0.034775379410167555,-0.02888432496500859,0.13765064984369058,-0.07164367602550467,-0.05345900848228909,0.13995460439318627,-0.09260319706113795,-0.02745356921426942,0.03389558265048678,0.03630879678398513,0.04322561298341749,-0.04450844281219808,-0.005590304082830677,-0.02423986966402661,-0.04238325991684741,0.04964522490657983,0.11966214948383339,-0.047812192028261924,0.04526722277208213,0.19910234244158967,-0.060621229327617876,0.14965853371072385,-0.16560141905005918,0.037809029018779056,0.07209662295775474,-0.019805103868745566,-0.3641909906355239,0.09180423833612933,-0.025756905855547668,-0.06391690419850593,0.04382450749848259,-0.08699399923104362,-0.018688882583071303,-0.031074529064895662,0.06424278090062423,-0.11403429784099477,0.00660872043733288,-0.058664868183959315,0.1639524899210027,0.0889220243820347,-0.07812857257670086,-0.0615434896076134,0.11954487096516807,-0.1310322594102118,0.22642708617673232,-0.06751257386957825,-0.029706036127367424,0.0660912403625024,0.014086724748032242,0.011639166735960958,-0.021183338114725968,0.23548834445511005,-0.08991714598940172,-0.0910709013163287,-0.15042459823233206,0.0837530203170285,-0.12749924956146186,-0.08186570951817107,0.03023132401353227,0.016307151665306815,-0.1132600209623088,0.09087271368429882,0.018751168881463953,0.0934766578714247,0.039794272652103946,-0.07472633420214081,0.025373578181422933,-0.3875978754504549,0.22534347638621494,0.07041611355680516,0.10089508913557908,-0.0921368333975459,-0.01778117552629309,-0.00356703380463266,0.22312588788601298,0.08014437428960161,-0.17112467177413448,0.1120021670562085
PC 37,-0.006230015930945373,-0.03968861734665815,-0.03136651823053627,0.008865385595094564,-0.047296141624843205,-0.000887793342615021,0.028139936917299716,-0.03983793874975931,0.015165906009516379,0.06867711000807233,0.07155990671204886,-0.14086995113575393,-0.011358082344853176,-0.03965455642651934,-0.03216377388340048,0.12867201305745524,0.041141423330393015,-0.057979339643730005,-0.05893160643365017,0.09665020331239785,-0.10990947340456347,0.16288829540537553,0.11589833967691934,-0.36649442881041266,0.018857057938536217,0.020975767853325625,-0.004466354254756221,-0.03904910961013634,0.12982880949208037,-0.10494657863770493,-0.08092683021160413,-0.007986242638428287,-0.0502253534683156,0.08113638794897998,-0.001946639125455965,-0.19201508530907466,0.23227058696265424,0.01337278062615397,0.010485896256976261,0.0026553578927472343,0.006141395519402543,-0.045115750711114885,0.039175367355218205,0.05284653037119347,-0.21214262357179273,-0.02680866237721187,0.20853555124824683,-0.0756095524027805,-0.0271187509688441,-0.008242521225505423,0.04084001208721344,0.09141928088057623,-0.11997409849284825,0.029589192634045747,0.025220625878732937,-0.009257120353998907,0.034601160593352664,-0.04474054192235106,0.052238795547789714,0.014633521536334855,0.012438850128161122,-0.07752678690515685,-0.043864197164128704,-0.07103160134167846,0.23025516219996806,-0.11887219856549705,0.06031244402676686,0.1027210345371232,-0.16719188020535822,-0.15840004056558776,-0.13239217723836974,0.44197932118140465,-0.014065805468035542,0.0651390093546714,-0.047977182381362886,0.01854969922540531,0.04758158311793063,-0.021868371435777745,-0.18149613386663804,0.2545097706917456
PC 53,-0.011269951710909836,0.11513988433258537,-0.08967798652733387,0.05466142933562384,0.06808689136208268,0.047148949280353195,-0.06322717393130221,-0.07282598727200001,-0.050343262951449086,0.020296724437933775,-0.014573316975183534,0.0002031670829341775,0.003276461312565704,-0.021037476913576793,0.07871619401473244,-0.09868708287610976,0.011587578863498656,0.016679717430041558,0.03922765222184672,-0.06344032845647077,-0.0579628847150412,-0.028091785187995544,0.0005902575879568189,0.019413292771102916,0.010835699062062092,0.160153318000263,-0.013910016437560693,-0.05684781017623458,0.032621697045347786,0.12021696484503983,-0.04471962469287359,0.03176461624921287,-0.13178832254825007,-0.0006913334166481523,-0.018290003478698837,-0.03271438082471026,0.109613246949283,0.0752907238023436,-0.08401901177571708,-0.03982607397187016,0.00533245283079925,-0.14768284111047358,0.00027941074586694536,0.0707292150262321,0.007880575975034942,0.07836594496425892,0.03178175214556373,-0.08051244160002684,0.09796936042877932,-0.39086054727924113,0.05706536789861119,0.28737777050534635,0.1877264179588241,-0.02561005993135653,0.006120941013096289,0.03814876153623651,0.0514178842139787,-0.08626447564011158,0.06043844063482663,-0.0020901977787706966,0.00577320580980523,0.03524633536571261,-0.01564247639870764,-0.0035792020280685302,0.050018802093194065,0.6000782360717728,-0.10016647832041166,-0.1445327203060283,-0.2851440114983375,-0.0024922373798621847,0.02521101170242076,-0.029055252862509248,-0.0400082889865688,-0.10480439772768567,0.0047908990235534105,-0.016571464415428235,-0.003760091909689109,-0.05865237942638678,-0.02782729364249053,0.04146277006261986
PC 32,0.05428731002908286,0.3632663417167333,0.3857717022163655,-0.05707331566250885,-0.04424416825888665,0.027212949781732332,-0.08340624164314253,-0.07876904011331967,0.007577023242564554,0.07322720405806467,0.03985259917246605,-0.03401415559899587,-0.08234289708783701,-0.09818897179981195,-0.0166460928728355,0.01710199596932996,0.02131353615307815,0.0522814800552088,-0.24373359369445693,0.14883008061041147,0.012626144172755316,-0.05509490187878726,-0.0854701351143686,0.028892591896689974,0.13551634275241517,0.05727981242159885,-0.09981680800394119,0.2981984768195851,-0.20245060310838023,0.02688872690912747,0.009799456351105018,0.10781962368654988,0.0071337789836546095,-0.015912956149115948,0.15697333758117454,-0.031065412724803884,0.057717088109795506,0.16249546774308002,-0.038072460390613586,-0.12219792459742686,-0.15004805220553025,-0.0878899039792374,-0.059452894332734,-0.08607294857647318,0.03980576571731487,0.00015661447019680794,0.004634190439254705,-0.019617689348576023,0.020709588370339996,0.0005812831853349854,0.11779594788661121,-0.09421262550407648,-0.08377058174802415,0.019968294717579986,-0.0390720458169089,-0.10739910555314379,0.08111125988299171,-0.07797236822831988,-0.056196638317218064,-0.02947768038648592,0.21525216085255197,0.1497248592673563,-0.06936350782446363,-0.013036595470923437,0.017257923928628766,0.05357896706070251,-0.07788815087640094,0.19093135567460787,0.03720179377218681,-0.01709831867177726,-0.029427361737110663,0.13910764089547625,-0.004422152636702259,-0.054849271277803355,0.13924053975424655,-0.2293323573782885,0.026157771537262953,0.03703141996844622,0.06930143088041509,-0.05682980758555434
PC 43,-0.03372415070742229,-0.010371481414184341,0.015287583333235752,-0.006189387741809507,0.026589417742367727,-0.0017370689558824232,-0.01173483263128116,0.020412703608380118,-0.00101149883186058,0.011029714748654024,0.020225696512098268,0.039089931780979165,-0.018930457140777596,0.010738641412536151,0.05271759542816826,-0.08116283247694034,-0.010301265090135556,-0.020427560964009994,-0.08711272073585284,-0.031402905100252565,0.048680658736473176,-0.07644034016867493,-0.0642105473471232,-0.0115200408376448,0.10828530714327206,-0.06482802998426082,0.06222489512331947,-0.049836437269753425,0.15659298782430417,0.15505935991293404,-0.18652535278698062,0.004039025933429663,0.19624632807016498,0.05844466913075135,0.001491172962118481,-0.0053430009708096485,0.05044331147082865,0.2809197443755642,0.013463834562173455,-0.016943863097861292,-0.26229917019466675,0.11974625638395034,-0.012962701659302231,-0.09571471125091541,0.06589928610098811,-0.20292928044576608,0.2889526889124384,-0.13513223193413226,-0.001419592942437868,-0.05980917997205913,-0.08270091693088603,0.11707108803559284,-0.006453981421378774,-0.149339078342069,0.10605992660606167,-0.03545667116773162,-0.009349860475464175,0.08685102885840112,-0.09173991933592826,-0.17219804883915785,-0.005960972167412121,-0.1576739136491182,-0.04730382760023081,0.21962227879705637,-0.23161945428997416,0.010439167732841037,0.11825438074766932,-0.15283835845531488,0.11685707442681006,-0.03141863281837232,-0.1905757318824159,0.07456108599433664,0.23146001673274313,-0.08100662093311681,0.0862650716251175,0.11439067760852123,-0.21177197403893838,0.1834695885108536,-0.07728022267859279,-0.040676537911387894
PC 20,0.0511488423082792,0.03678737230040572,0.07738779892648068,0.016647834864330312,0.18435482101640266,-0.23394210553164613,0.03177861734753504,0.2251861351930208,-0.23937601326631708,-0.1555062864921733,0.10654051674189885,-0.13996715325761921,-0.04158289133203662,-0.18133973410550377,0.02374303268838137,0.02366983723933569,0.3132239873606131,-0.004188237924980709,0.06426874447830572,-0.12562873324808133,0.04418488117655008,0.11091345451740149,-0.1804652792009035,-0.08592651978193344,0.18994972647034436,-0.00970629530497133,0.018241091665119495,-0.1025890169673893,0.005668722369686616,0.03406976249884525,0.03942372072812915,0.2906348593337701,-0.06397804521622166,-0.01226813371721093,-0.04471525534811663,0.17611394379185755,-0.009906179822386951,-0.12770496537772574,-0.030184456999061943,-0.030930678192703617,-0.02466937464832125,-0.148578980757874,0.0044597591859531355,0.033555066867687985,-0.05187457710706891,0.019619184796238393,0.20318571627212512,0.03775397455186456,-0.1348701489735467,-0.03086799600563301,0.067655605815905,-0.13518321494146912,0.12176130972639503,0.0870908715553362,-0.030791562456250067,0.007048615636861599,-0.009042286368709428,-0.08231648480260396,0.04347063865042544,0.08423742100939513,0.1033578771620483,-0.036410843804457645,0.1399673788864922,-0.04229210502436247,-0.16325916354288822,-0.013149460167054027,-0.061614147765947765,0.08084832237905057,-0.024748390823563872,0.1327763039207055,-0.008395170685519385,0.03377023968266268,0.06659044742680267,0.1266936992423271,-0.07467182970672473,0.10865553405073944,-0.13961263800852225,-0.05891234725584209,-0.1381916094197875,-0.1354697442271968
PC 44,0.01366172409644821,0.011922438205260778,-0.050857548078232395,0.00289009565341012,0.01694909539418088,0.004189500220648831,-0.00503547009746718,0.0011309094172357904,-0.004977190947981658,-0.021543899629251843,0.009610176733221912,0.07881223158476044,-0.04639361448649365,-0.021792100301348774,-0.05841153196079474,0.08906951186741296,0.011375328746817168,0.06351400801811981,-0.039577914966294,-0.01833515391835564,0.11404461255759933,0.08916404077351839,0.047423881522639,-0.18888236362649213,-0.029966479092099294,-0.25517955273713133,0.15424218632216793,0.015007446130608157,0.1081003744802333,0.024158840257606343,0.139399232282356,0.056845748746341865,-0.03738748246178382,-0.007504863384492445,0.10247827968317527,-0.0972055231372323,-0.10939287152676955,-0.0601561207582033,-0.023709512776191752,0.019254958836224564,0.01491453389789904,-0.10128211330163098,0.03927274940140604,-0.015815224139714222,0.07714418396703686,0.11743517668096896,-0.10454972228671724,0.12461985712870893,-0.061356690309057924,-0.048818332722956284,0.09012764353095873,0.1332533915207998,-0.3623417158761443,0.00475326271651446,-0.05902398938219732,0.034596265114073196,0.03859718481093113,0.08316402920650953,-0.09959608500393732,-0.14106177961823846,0.11104131352768887,0.09082416878865278,0.03808959041271652,-0.07817652764305098,0.06464809723229413,0.2085989446008376,-0.24459352668891132,-0.3335445717521769,0.3242539652625705,-0.15547683848264607,0.04893137053254845,0.11452652911188013,0.06833368998505851,0.2076457026926405,-0.057733449625103773,-0.0023322249098705616,-0.17498264935269311,0.02827493295321212,0.02208598015311631,-0.0930339424164966
PC 31,-0.016514144422760814,0.09337396821201557,0.1399260162376898,-0.01848163363980194,-0.033454955376534076,0.02418903653209112,-0.008287272730771402,-0.02419464478240948,0.028618483226320855,0.18472037577193534,0.12065661459091959,-0.052368276144466305,-0.04437166714722453,-0.010079979825320929,0.1942397080951959,-0.07965660320974377,-0.026203229116356714,0.04625217749432534,-0.07996668104670726,0.09389082317095107,-0.012319965152685894,-0.011089986785958333,-0.17063821910614027,0.028201162739308786,0.1871547152604837,-0.04261621920687289,-0.12459343805757972,-0.04655424993252194,0.18319003715397975,-0.059291310528747004,0.16616405846394783,-0.08514807715680524,-0.032760883262507215,-0.05325994083488206,0.2814694557618252,-0.059554163211864304,-0.10488191174936294,0.009344837316763457,0.01016758631538231,-0.006103846426748105,-0.05948095949015537,-0.25339377782592565,0.002645630542837313,0.027427001596910926,0.19490584409417247,0.16912675744288036,0.047725351706802185,-0.06108286777374004,-0.14211031722123674,0.07880410693855922,-0.2451765527365607,-0.07543751659098048,0.13202773512628027,0.138269962014852,-0.013028542653750225,-0.02006619499780364,-0.14610902067260792,0.13706388822821985,0.09131137110678872,0.15098860213893217,-0.327407594459698,-0.15400854034808895,-0.12660879395883806,0.12388362581755401,0.14631160063394805,-0.00584021332553597,-0.013438143068567818,-0.15293156276544256,0.004749780277490762,-0.09005465541698818,0.10281681637466833,0.00653434219268682,0.03717949435026791,0.0447431978332081,-0.10020631166668545,0.09346368376844374,0.029178867056702914,-0.05719302921504217,-0.047951627969069203,0.03748147012198029
